,OpportunityID,NewValue,OldValue,OldNewStage,Event,FieldEvent,Stage,StageLength,days_in_stage,CreatedDate,from_date,EditYear,EditMonth,ModifiedDate,StageChangeDate,stage_prob,AccountCountry
112,0062000000gDekX,Closed Deferred,Re-Qualify,"(u'Re-Qualify', u'Closed Deferred')",stage_change,Stage,Closed Deferred,85 days 09:24:00.000000000,85,2015-11-09 00:00:00,2016-02-03 00:00:00,2016,4,2016-04-28,2016-04-28 00:00:00,0,United States
113,0062000000i19rZ,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Qualified,0 days 11:20:00.000000000,0,2016-04-11 00:00:00,2016-04-11 00:00:00,2016,4,2016-04-11,2016-04-21 00:00:00,0,United States
114,0062000000i19rZ,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Qualified,10 days 09:42:00.000000000,10,2016-04-11 00:00:00,2016-04-11 00:00:00,2016,4,2016-04-21,2016-04-21 00:00:00,20,United States
115,0062000000i0pVa,Created,Created,"('Created', 'Created')",opp_created,Created.,Qualified,0 days 15:44:00.000000000,0,2016-04-06 00:00:00,2016-04-06 00:00:00,2016,4,2016-04-06,,0,France
116,0062000000i1AYo,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Qualified,0 days 12:53:00.000000000,0,2016-04-11 00:00:00,2016-04-11 00:00:00,2016,4,2016-04-11,2016-04-25 00:00:00,0,Russian Federation
117,0062000000i1AYo,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Qualified,14 days 06:55:00.000000000,14,2016-04-11 00:00:00,2016-04-11 00:00:00,2016,4,2016-04-25,2016-04-25 00:00:00,20,Russian Federation
118,0062000000WkPef,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 09:12:00.000000000,0,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,3,2014-03-26,,0,United States
119,0062000000WkPef,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,86 days 08:56:00.000000000,86,2014-03-26 00:00:00,2014-03-26 00:00:00,2014,6,2014-06-20,,0,United States
120,0062000000dhjMf,Created,Created,"('Created', 'Created')",opp_created,Created.,Closed Deferred,0 days 16:41:00.000000000,0,2015-06-08 00:00:00,2015-06-08 00:00:00,2015,6,2015-06-08,2016-04-25 00:00:00,0,United States
121,0062000000dhjMf,Closed Deferred,Qualified,"(u'Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,322 days 17:52:00.000000000,322,2015-06-08 00:00:00,2015-06-08 00:00:00,2016,4,2016-04-25,2016-04-25 00:00:00,0,United States
122,0062000000hyFTc,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Prospect,0 days 16:34:00.000000000,0,2016-03-03 00:00:00,2016-03-03 00:00:00,2016,3,2016-03-03,,0,United States
123,0062000000YZbeQ,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 03:04:00.000000000,0,2014-06-26 00:00:00,2014-06-26 00:00:00,2014,6,2014-06-26,2015-09-03 00:00:00,0,Germany
124,0062000000YZbeQ,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,0 days 03:05:00.000000000,0,2014-06-26 00:00:00,2014-06-26 00:00:00,2014,6,2014-06-26,2015-09-03 00:00:00,20,Germany
125,0062000000YZbeQ,Closed Deferred,Qualified,"('Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,434 days 12:06:00.000000000,434,2014-06-26 00:00:00,2014-06-26 00:00:00,2015,9,2015-09-03,2015-09-03 00:00:00,0,Germany
126,0062000000WVrC9,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,PO In Progress,0 days 05:49:00.000000000,0,2014-03-13 00:00:00,2014-03-13 00:00:00,2014,3,2014-03-13,2016-04-29 00:00:00,0,United States
127,0062000000WVrC9,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,PO In Progress,0 days 05:49:00.000000000,0,2014-03-13 00:00:00,2014-03-13 00:00:00,2014,3,2014-03-13,2016-04-29 00:00:00,20,United States
128,0062000000WVrC9,Buying Process id.,Qualified,"('Qualified', u'Buying Process id.')",stage_change,Stage,PO In Progress,320 days 11:45:00.000000000,320,2014-03-13 00:00:00,2014-03-13 00:00:00,2015,1,2015-01-27,2016-04-29 00:00:00,40,United States
129,0062000000WVrC9,Short List,Buying Process id.,"(u'Buying Process id.', u'Short List')",stage_change,Stage,PO In Progress,311 days 18:31:00.000000000,311,2014-03-13 00:00:00,2015-01-27 00:00:00,2015,12,2015-12-04,2016-04-29 00:00:00,50,United States
130,0062000000WVrC9,Chosen Vendor,Short List,"(u'Short List', u'Chosen Vendor')",stage_change,Stage,PO In Progress,14 days 15:41:00.000000000,14,2014-03-13 00:00:00,2015-12-04 00:00:00,2015,12,2015-12-18,2016-04-29 00:00:00,70,United States
132,0062000000WVrC9,Short List,PO In Progress,"(u'PO In Progress', u'Short List')",stage_change,Stage,PO In Progress,17 days 21:35:00.000000000,17,2014-03-13 00:00:00,2016-02-08 00:00:00,2016,2,2016-02-25,2016-04-29 00:00:00,50,United States
134,0062000000j2eZZ,Created,Created,"('Created', 'Created')",opp_created,Created.,Chosen Vendor,0 days 15:42:00.000000000,0,2016-06-07 00:00:00,2016-06-07 00:00:00,2016,6,2016-06-07,,0,United States
135,0062000000dhRnW,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Qualified,0 days 18:39:00.000000000,0,2015-06-05 00:00:00,2015-06-05 00:00:00,2015,6,2015-06-05,2016-03-03 00:00:00,0,United States
136,0062000000dhRnW,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Qualified,272 days 10:30:00.000000000,272,2015-06-05 00:00:00,2015-06-05 00:00:00,2016,3,2016-03-03,2016-03-03 00:00:00,0,United States
137,0062000000dhRnW,Re-Qualify,Closed Deferred,"(u'Closed Deferred', u'Re-Qualify')",stage_change,Stage,Qualified,13 days 09:00:00.000000000,13,2015-06-05 00:00:00,2016-03-03 00:00:00,2016,3,2016-03-16,2016-03-03 00:00:00,0,United States
138,0062000000dhRnW,Qualified,Re-Qualify,"(u'Re-Qualify', u'Qualified')",stage_change,Stage,Qualified,1 days 10:01:00.000000000,1,2015-06-05 00:00:00,2016-03-16 00:00:00,2016,3,2016-03-17,2016-03-03 00:00:00,20,United States
139,0062000000hgYT5,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 17:19:00.000000000,0,2016-02-28 00:00:00,2016-02-28 00:00:00,2016,2,2016-02-28,2016-05-09 00:00:00,0,United States
140,0062000000hgYT5,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Closed Deferred,8 days 10:42:00.000000000,8,2016-02-28 00:00:00,2016-02-28 00:00:00,2016,3,2016-03-07,2016-05-09 00:00:00,20,United States
141,0062000000hgYT5,Closed Deferred,Qualified,"(u'Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,63 days 13:08:00.000000000,63,2016-02-28 00:00:00,2016-03-07 00:00:00,2016,5,2016-05-09,2016-05-09 00:00:00,0,United States
142,0062000000WVP4S,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 10:48:00.000000000,0,2014-03-10 00:00:00,2014-03-10 00:00:00,2014,3,2014-03-10,,0,United States
143,0062000000WVP4S,Short List,Prospect,"(u'Prospect', u'Short List')",stage_change,Stage,Closed Deferred,0 days 10:49:00.000000000,0,2014-03-10 00:00:00,2014-03-10 00:00:00,2014,3,2014-03-10,,50,United States
144,0062000000WVP4S,Qualified,Short List,"(u'Short List', 'Qualified')",stage_change,Stage,Closed Deferred,43 days 17:18:00.000000000,43,2014-03-10 00:00:00,2014-03-10 00:00:00,2014,4,2014-04-22,,20,United States
145,0062000000WVP4S,Closed Deferred,Qualified,"('Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,15 days 12:10:00.000000000,15,2014-03-10 00:00:00,2014-04-22 00:00:00,2014,5,2014-05-07,,0,United States
146,0062000000hh9pg,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Qualified,0 days 12:00:00.000000000,0,2016-03-02 00:00:00,2016-03-02 00:00:00,2016,3,2016-03-02,2016-04-21 00:00:00,0,United States
147,0062000000hh9pg,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Qualified,50 days 19:59:00.000000000,50,2016-03-02 00:00:00,2016-03-02 00:00:00,2016,4,2016-04-21,2016-04-21 00:00:00,20,United States
148,0062000000cjrkZ,Created,Created,"('Created', 'Created')",opp_created,Created.,Closed Deferred,0 days 05:03:00.000000000,0,2015-03-19 00:00:00,2015-03-19 00:00:00,2015,3,2015-03-19,2015-12-21 00:00:00,0,Netherlands
149,0062000000cjrkZ,Qualified,Buying Process id.,"(u'Buying Process id.', u'Qualified')",stage_change,Stage,Closed Deferred,209 days 08:48:00.000000000,209,2015-03-19 00:00:00,2015-03-19 00:00:00,2015,10,2015-10-14,2015-12-21 00:00:00,20,Netherlands
151,0062000000cjrkZ,Closed Deferred,Chosen Vendor,"(u'Chosen Vendor', u'Closed Deferred')",stage_change,Stage,Closed Deferred,24 days 09:06:00.000000000,24,2015-03-19 00:00:00,2015-11-27 00:00:00,2015,12,2015-12-21,2015-12-21 00:00:00,0,Netherlands
152,0062000000fV8LF,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 15:30:00.000000000,0,2015-09-30 00:00:00,2015-09-30 00:00:00,2015,9,2015-09-30,2016-05-10 00:00:00,0,United States
153,0062000000fV8LF,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,223 days 09:32:00.000000000,223,2015-09-30 00:00:00,2015-09-30 00:00:00,2016,5,2016-05-10,2016-05-10 00:00:00,0,United States
154,0062000000gsE8A,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 09:36:00.000000000,0,2015-12-30 00:00:00,2015-12-30 00:00:00,2015,12,2015-12-30,2016-04-26 00:00:00,0,United States
155,0062000000gsE8A,Re-Qualify,Prospect,"(u'Prospect', u'Re-Qualify')",stage_change,Stage,Closed Deferred,22 days 11:57:00.000000000,22,2015-12-30 00:00:00,2015-12-30 00:00:00,2016,1,2016-01-21,2016-04-26 00:00:00,0,United States
156,0062000000gsE8A,Closed Deferred,Re-Qualify,"(u'Re-Qualify', u'Closed Deferred')",stage_change,Stage,Closed Deferred,96 days 11:00:00.000000000,96,2015-12-30 00:00:00,2016-01-21 00:00:00,2016,4,2016-04-26,2016-04-26 00:00:00,0,United States
157,0062000000egtPg,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 11:57:00.000000000,0,2015-07-30 00:00:00,2015-07-30 00:00:00,2015,7,2015-07-30,2016-04-25 00:00:00,0,United States
158,0062000000egtPg,Re-Qualify,Prospect,"(u'Prospect', u'Re-Qualify')",stage_change,Stage,Closed Deferred,204 days 17:05:00.000000000,204,2015-07-30 00:00:00,2015-07-30 00:00:00,2016,2,2016-02-19,2016-04-25 00:00:00,0,United States
159,0062000000egtPg,Closed Deferred,Re-Qualify,"(u'Re-Qualify', u'Closed Deferred')",stage_change,Stage,Closed Deferred,66 days 21:44:00.000000000,66,2015-07-30 00:00:00,2016-02-19 00:00:00,2016,4,2016-04-25,2016-04-25 00:00:00,0,United States
160,0062000000aGxAm,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Buying Process id.,0 days 11:12:00.000000000,0,2014-10-09 00:00:00,2014-10-09 00:00:00,2014,10,2014-10-09,,0,United States
161,0062000000aGxAm,Buying Process id.,Prospect,"(u'Prospect', u'Buying Process id.')",stage_change,Stage,Buying Process id.,104 days 04:31:00.000000000,104,2014-10-09 00:00:00,2014-10-09 00:00:00,2015,1,2015-01-21,,40,United States
162,0062000000i0pa1,Created,Created,"('Created', 'Created')",opp_created,Created.,Buying Process id.,0 days 16:21:00.000000000,0,2016-04-06 00:00:00,2016-04-06 00:00:00,2016,4,2016-04-06,2016-05-03 00:00:00,0,France
163,0062000000i0pa1,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Buying Process id.,27 days 15:31:00.000000000,27,2016-04-06 00:00:00,2016-04-06 00:00:00,2016,5,2016-05-03,2016-05-03 00:00:00,20,France
164,0062000000i0pa1,Buying Process id.,Qualified,"(u'Qualified', u'Buying Process id.')",stage_change,Stage,Buying Process id.,0 days 16:11:00.000000000,0,2016-04-06 00:00:00,2016-05-03 00:00:00,2016,5,2016-05-03,2016-05-03 00:00:00,40,France
165,0062000000hG4aa,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 12:01:00.000000000,0,2016-01-22 00:00:00,2016-01-22 00:00:00,2016,1,2016-01-22,2016-05-31 00:00:00,0,Canada
166,0062000000hG4aa,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Closed Deferred,19 days 11:31:00.000000000,19,2016-01-22 00:00:00,2016-01-22 00:00:00,2016,2,2016-02-10,2016-05-31 00:00:00,20,Canada
167,0062000000hG4aa,Closed Deferred,Qualified,"(u'Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,111 days 13:35:00.000000000,111,2016-01-22 00:00:00,2016-02-10 00:00:00,2016,5,2016-05-31,2016-05-31 00:00:00,0,Canada
168,0062000000WVtfu,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 08:07:00.000000000,0,2014-03-13 00:00:00,2014-03-13 00:00:00,2014,3,2014-03-13,,0,Ireland
169,0062000000WVtfu,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,0 days 08:08:00.000000000,0,2014-03-13 00:00:00,2014-03-13 00:00:00,2014,3,2014-03-13,,20,Ireland
170,0062000000WVtfu,Closed Deferred,Qualified,"('Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,357 days 09:12:00.000000000,357,2014-03-13 00:00:00,2014-03-13 00:00:00,2015,3,2015-03-05,,0,Ireland
171,0062000000VDPDZ,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Won,0 days 18:38:00.000000000,0,2013-10-23 00:00:00,2013-10-23 00:00:00,2013,10,2013-10-23,,0,United States
172,0062000000VDPDZ,Short List,Prospect,"(u'Prospect', u'Short List')",stage_change,Stage,Closed Won,1 days 15:02:00.000000000,1,2013-10-23 00:00:00,2013-10-23 00:00:00,2013,10,2013-10-24,,50,United States
175,0062000000YcBYx,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 11:45:00.000000000,0,2014-07-13 00:00:00,2014-07-13 00:00:00,2014,7,2014-07-13,,0,United States
176,0062000000YcBYx,Closed Deferred,Prospect,"(u'Prospect', u'Closed Deferred')",stage_change,Stage,Closed Deferred,320 days 05:35:00.000000000,320,2014-07-13 00:00:00,2014-07-13 00:00:00,2015,5,2015-05-29,,0,United States
177,0062000000WnJMi,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 06:07:00.000000000,0,2014-04-15 00:00:00,2014-04-15 00:00:00,2014,4,2014-04-15,2016-05-31 00:00:00,0,United Kingdom
178,0062000000WnJMi,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,0 days 08:38:00.000000000,0,2014-04-15 00:00:00,2014-04-15 00:00:00,2014,4,2014-04-15,2016-05-31 00:00:00,20,United Kingdom
179,0062000000WnJMi,Closed Deferred,Qualified,"(u'Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,777 days 10:58:00.000000000,777,2014-04-15 00:00:00,2014-04-15 00:00:00,2016,5,2016-05-31,2016-05-31 00:00:00,0,United Kingdom
180,0062000000hdn9N,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Buying Process id.,0 days 15:26:00.000000000,0,2016-02-09 00:00:00,2016-02-09 00:00:00,2016,2,2016-02-09,2016-03-07 00:00:00,0,United States
181,0062000000hdn9N,Qualified,Prospect,"(u'Prospect', u'Qualified')",stage_change,Stage,Buying Process id.,13 days 14:46:00.000000000,13,2016-02-09 00:00:00,2016-02-09 00:00:00,2016,2,2016-02-22,2016-03-07 00:00:00,20,United States
182,0062000000hdn9N,Buying Process id.,Qualified,"(u'Qualified', u'Buying Process id.')",stage_change,Stage,Buying Process id.,14 days 14:43:00.000000000,14,2016-02-09 00:00:00,2016-02-22 00:00:00,2016,3,2016-03-07,2016-03-07 00:00:00,40,United States
183,0062000000denNp,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 10:05:00.000000000,0,2015-05-13 00:00:00,2015-05-13 00:00:00,2015,5,2015-05-13,2016-04-28 00:00:00,0,France
184,0062000000denNp,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,27 days 05:19:00.000000000,27,2015-05-13 00:00:00,2015-05-13 00:00:00,2015,6,2015-06-09,2016-04-28 00:00:00,20,France
185,0062000000denNp,Buying Process id.,Qualified,"('Qualified', u'Buying Process id.')",stage_change,Stage,Closed Deferred,84 days 07:11:00.000000000,84,2015-05-13 00:00:00,2015-06-09 00:00:00,2015,9,2015-09-01,2016-04-28 00:00:00,40,France
186,0062000000denNp,Re-Qualify,Buying Process id.,"(u'Buying Process id.', u'Re-Qualify')",stage_change,Stage,Closed Deferred,154 days 10:48:00.000000000,154,2015-05-13 00:00:00,2015-09-01 00:00:00,2016,2,2016-02-02,2016-04-28 00:00:00,0,France
187,0062000000denNp,Closed Deferred,Re-Qualify,"(u'Re-Qualify', u'Closed Deferred')",stage_change,Stage,Closed Deferred,86 days 09:22:00.000000000,86,2015-05-13 00:00:00,2016-02-02 00:00:00,2016,4,2016-04-28,2016-04-28 00:00:00,0,France
188,0062000000WVrEK,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Lost,0 days 05:51:00.000000000,0,2014-03-13 00:00:00,2014-03-13 00:00:00,2014,3,2014-03-13,,0,United States
189,0062000000WVrEK,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Lost,0 days 05:52:00.000000000,0,2014-03-13 00:00:00,2014-03-13 00:00:00,2014,3,2014-03-13,,20,United States
190,0062000000WVrEK,Buying Process id.,Qualified,"('Qualified', u'Buying Process id.')",stage_change,Stage,Closed Lost,36 days 13:06:00.000000000,36,2014-03-13 00:00:00,2014-03-13 00:00:00,2014,4,2014-04-18,,40,United States
191,0062000000WVrEK,Qualified,Buying Process id.,"(u'Buying Process id.', 'Qualified')",stage_change,Stage,Closed Lost,229 days 09:32:00.000000000,229,2014-03-13 00:00:00,2014-04-18 00:00:00,2014,12,2014-12-03,,20,United States
192,0062000000WVrEK,Closed Lost,Qualified,"('Qualified', u'Closed Lost')",stage_change,Stage,Closed Lost,107 days 12:48:00.000000000,107,2014-03-13 00:00:00,2014-12-03 00:00:00,2015,3,2015-03-20,,0,United States
193,0062000000f8uPj,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 09:19:00.000000000,0,2015-08-24 00:00:00,2015-08-24 00:00:00,2015,8,2015-08-24,2015-09-18 00:00:00,0,United States
194,0062000000f8uPj,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,25 days 09:16:00.000000000,25,2015-08-24 00:00:00,2015-08-24 00:00:00,2015,9,2015-09-18,2015-09-18 00:00:00,20,United States
195,0062000000f8uPj,Closed Deferred,Qualified,"('Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,0 days 09:23:00.000000000,0,2015-08-24 00:00:00,2015-09-18 00:00:00,2015,9,2015-09-18,2015-09-18 00:00:00,0,United States
196,0062000000WVtmh,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Closed Deferred,0 days 08:12:00.000000000,0,2014-03-13 00:00:00,2014-03-13 00:00:00,2014,3,2014-03-13,2015-11-27 00:00:00,0,Netherlands
197,0062000000WVtmh,Qualified,Prospect,"(u'Prospect', 'Qualified')",stage_change,Stage,Closed Deferred,0 days 08:13:00.000000000,0,2014-03-13 00:00:00,2014-03-13 00:00:00,2014,3,2014-03-13,2015-11-27 00:00:00,20,Netherlands
198,0062000000WVtmh,Closed Deferred,Qualified,"(u'Qualified', u'Closed Deferred')",stage_change,Stage,Closed Deferred,624 days 09:23:00.000000000,624,2014-03-13 00:00:00,2014-03-13 00:00:00,2015,11,2015-11-27,2015-11-27 00:00:00,0,Netherlands
199,0062000000hfg2y,Created,Created,"('Created', 'Created')",opp_created,Created by lead convert,Prospect,0 days 14:07:00.000000000,0,2016-02-22 00:00:00,2016-02-22 00:00:00,2016,2,2016-02-22,2016-04-20 00:00:00,0,United States
200,0062000000hfg2y,Re-Qualify,Prospect,"(u'Prospect', u'Re-Qualify')",stage_change,Stage,Prospect,3 days 15:55:00.000000000,3,2016-02-22 00:00:00,2016-02-22 00:00:00,2016,2,2016-02-25,2016-04-20 00:00:00,0,United States
201,0062000000hfg2y,Closed Deferred,Re-Qualify,"(u'Re-Qualify', u'Closed Deferred')",stage_change,Stage,Prospect,55 days 16:03:00.000000000,55,2016-02-22 00:00:00,2016-02-25 00:00:00,2016,4,2016-04-20,2016-04-20 00:00:00,0,United States
202,0062000000hfg2y,Prospect,Closed Deferred,"(u'Closed Deferred', u'Prospect')",stage_change,Stage,Prospect,0 days 16:03:00.000000000,0,2016-02-22 00:00:00,2016-04-20 00:00:00,2016,4,2016-04-20,2016-04-20 00:00:00,10,United States
